AppURL ,RefCommitID,PrevCommitID,isAfterRefacotring
https://github.com/ekirkilevics/Magnolia,164f497bca3be296850b7f0b6d58cb6965e73670,83e0555018304de1bd6b154902f32d6227ad2ba9,No
https://github.com/jboss-reddeer/reddeer,924dd1f0bd450ed7114ce4cca492170a2da59795,924dd1f0bd450ed7114ce4cca492170a2da59795,Yes
https://github.com/LiveRamp/hank,b5b3c63afcc632c36852e6e277ece902cad1f58e,1f9bc4b5d5b192a6fe0f1c6a300f59c69c0e35dd,No
https://github.com/krosenvold/findbugs,a93571be50a7eeb1ce394cc76f75a535e410ac56,a93571be50a7eeb1ce394cc76f75a535e410ac56,Yes
https://github.com/carrotsearch/smartsprites,2a5c410ef19aca9408ef471772a57ee4030ef4de,b227d5c5735130e8bd9af5546154d14dc2fd5ceb,No
https://github.com/SpringSource/spring-ide,056ba53d2604d02452514571efecbbe257ac114a,056ba53d2604d02452514571efecbbe257ac114a,Yes
https://github.com/senseidb/bobo,8deeb0fc9b1fdd5131f4e3188422989900c81039,8deeb0fc9b1fdd5131f4e3188422989900c81039,Yes
https://github.com/dCache/dcache,fa3d4eb0f78c998e736e069cff3041f866eb0bb6,fa3d4eb0f78c998e736e069cff3041f866eb0bb6,Yes
https://github.com/openfigis/vme,f7342365dedcf60fead5700bfc90f0008acac9af,879b4c8ddfe13da092add8a8916fa519db02db40,No
https://github.com/droolsjbpm/drools,3007f2c42783b038c082ae5f83962e64ecbacd6e,3007f2c42783b038c082ae5f83962e64ecbacd6e,Yes
https://github.com/jmkgreen/morphia,07bc39015db51be24c655a2719fb11a8a1953f0e,b764bc24dcd57b894d8f041c0449231b0b58b1bb,No
https://github.com/droolsjbpm/drools-chance,77e23656fa181198aace8fe414093d34b46f5156,eea32a16d04c6435fb3300a4325caad0c1124068,No
https://github.com/npina/performanceTest,0921796ab6415681e09e5870450227ee7414a326,0921796ab6415681e09e5870450227ee7414a326,Yes
https://github.com/mseaton/openmrs-contrib-databaseexporter,5aa704e8511d14b776c77ba85430ad7f29b9ba2d,5aa704e8511d14b776c77ba85430ad7f29b9ba2d,Yes
https://github.com/bobmcwhirter/drools,13c14769dd22f023fe277ad1a7d2e3d164aa2755,6fb2b7db443cc78a54640abd9ef14d5db0675867,No
https://github.com/eclipse/cdt,f405ef755994c2ea020c7d17ab1dd6cdf897746e,f405ef755994c2ea020c7d17ab1dd6cdf897746e,Yes
https://github.com/krosenvold/findbugs,9306077dc09579e77e8cae1eb99ffad12836d9b1,5461a434d92c2550b8a5a101cc05829ab08fa69d,No
https://github.com/intelie/lognit-cli,21dbf5a43e137f589a65fedf2f4ae60a844af948,21dbf5a43e137f589a65fedf2f4ae60a844af948,Yes
https://github.com/broadgsa/gatk,e7f5c93fe5c0760cba808223b365f455917e8e17,e7f5c93fe5c0760cba808223b365f455917e8e17,Yes
https://github.com/mpi2/PhenotypeArchive,451c35f9c2f5f9b485cdbbb34aba38a21fbefb01,435cdc75a9204972798205c70abc4b7f4d55a873,No
https://github.com/sk89q/commandhelper,a256808c83cd24ba524d97a91aa6af4b08433af9,19d854fec4e37fadd48eedfc0680aa4fd67b2814,No
https://github.com/nuxeo/nuxeo-core,bddcd0866ffafb773b8f603fb498e5932cae8f5c,01d77cf6fb58b1a6281afda1424fb3fd16d19fca,No
https://github.com/jknack/handlebars.java,30a9b860a8580118b1e56f1ff0215d4fd6c3bd63,30a9b860a8580118b1e56f1ff0215d4fd6c3bd63,Yes
https://github.com/eclipse/orion.server,1e90072aa20697bc8c18be7f31aedbfd985f6169,05757bc911711482a74060d732ea8d7763b2c4de,No
